No;Nama Dosen;ID Dosen;Judul;Tahun;Jenis Artikel Ilmiah;Database Artikel;Link
469;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Analysis of Exercise Habits During Covid-19 Pandemic Using Octalysis Gamification Framework;2021;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&cstart=100&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:p2g8aNsByqUC
470;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Bunga rampai ekonomi dan bisnis: isu kontemporer ekonomi dan bisnis;2021;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:PELIpwtuRlgC
471;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Business Models Canvas of MOOCs: an Investigation of Sustainable Practices for MOOC Universities;2021;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:SP6oXDckpogC
472;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Constructing the novelty of SME collaboration parameter in gamification based on silaturrahmi culture;2021;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85119294612&origin=inward
473;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;CUSTOMER MOTIVATION ANALYSIS ON RETAIL BUSINESS WITH OCTALYSIS GAMIFICATION FRAMEWORK;2021;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85110568016&origin=inward
474;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;DATA MINING KONSEP DAN PENERAPAN;2021;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&cstart=100&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:PR6Y55bgFSsC
475;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Data mining konsep dan penerapannya;2021;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:8AbLer7MMksC
476;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Digitasi Produktivitas Panen Padi Berbasis K-Means Clustering;2021;Penelitian;Google Scholar, Garuda;https://ejournal.unikama.ac.id/index.php/jst/article/view/5270/3054
477;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;How Affect Autonomous and Controlled Motivation using Massive Open Online Course?;2021;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85124335672&origin=inward
478;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;NDETEKSIAN DAERAH (PROVINSI) RAWAN COVID19 DENGAN METODE UNSUPERVISED LEARNING &ALGORITMA K-MEDOIDS;2021;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:xtRiw3GOFMkC
479;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Penguatan Manajemen Pengelolaan Berbasis Kurikulum Guna Memacu Perkembangan Pendidikan Bahasa Inggris di Desa Inggris Kecamatan Singosari Kabupaten Malang;2021;Pengabdian Masyarakat;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/js/article/view/1867/1481
480;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;PENGUKURAN TINGKAT KEMATANGAN KOPI ARABIKA MENGGUNAKAN ALGORITMA K-NEAREST NEIGHBOR;2021;Penelitian;Google Scholar, Garuda;http://ejurnal.unmerpas.ac.id/index.php/informatika/article/view/280/122
481;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Rekomendasi Supplement Learning Resources dalam E-Learning berbasis Fuzzy AHP;2021;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&cstart=100&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:WbkHhVStYXYC
482;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Sistem optimasi pendistribusian bahan makanan dan snack dengan algoritma Ant Colony Optimization (ACO);2021;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:OU6Ihb5iCvQC
483;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;STUDI KASUS SIMULASI SISTEM MANUFAKTUR;2021;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&cstart=100&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:5Ul4iDaHHb8C
484;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;The Analyze of Relationship between Revenue and Customer Payment Methods in Small Medium Enterprise Based on Clustering K-Means;2021;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85111096720&origin=inward
485;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;The Rank of Silaturrahmi-Assimilated Collaboration Parameter Based on Core Drive Using Octalysis Gamification Framework and Fuzzy AHP;2021;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121776993&origin=inward
486;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;WEB-GIS KESESUAIAN LAHAN UNTUK PENGEMBANGAN HUTAN KOTA MENGGUNAKAN METODE MULTI-CRITERIA DECISION MAKING;2021;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:nb7KW1ujOQ8C
487;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;ANALISIS SENTIMEN APLIKASI GO-JEK MENGGUNAKAN METODE SVM DAN NBC (STUDI KASUS: KOMENTAR PADA PLAY STORE);2020;Penelitian;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/1905/1345
488;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Analysis of Relationship CLV with 8 core drives using Clustering K-Means and Octalysis Gamification Framework;2020;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85095458627&origin=inward
489;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Evaluation of student core drives on e-learning during the Covid-19 with octalysis gamification framework;2020;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85097494692&origin=inward
490;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Gamifikasi (Gamification) Konsep dan Penerapan;2020;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:f2IySw72cVMC
491;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Klasifikasi Potensi Berdasarkan Kepribadian Siswa Dengan Metode Naive Bayes;2020;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&cstart=100&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:abG-DnoFyZgC
492;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Naive Bayes classifier optimization for text classification on e-government using particle swarm optimization;2020;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:uWQEDVKXjbEC
493;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Optimasi naive Bayes classifier untuk klasifikasi teks pada e-government menggunakan particle swarm optimization;2020;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:SeFeTyx0c_EC
494;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Analisis Statistik pada Dampak Negatif dari Sosial Media Terhadap Perilaku Manusia;2019;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:M05iB0D1s5AC
495;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Fachrudin dan Tubagus Mohammad Akhriza Aziz, 2019. Segmentation Model of Customer Lifetime Value in Small and Medium Enterprise (SMEs) using K-Means Clustering and LRFM Mod;2019;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&cstart=100&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:_B80troHkn4C
496;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;IMPLEMENTASI DAN KOMPARASI ALGORITMA FUZZY C-MEANS DAN K-MEANS UNTUK MENGELOMPOKKAN SISWA BERDASARKAN NILAI AKADEMIK DAN PERILAKU SISWA (DATA SURVEY);2019;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&cstart=100&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:zA6iFVUQeVQC
497;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;IMPLEMENTASI DATA MINING UNTUK MENENTUKAN SANTRI BERPRESTASI DI PP. MANAARULHUDA DENGAN METODE CLUSTERING ALGORITMA K-MEANS;2019;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:YFjsv_pBGBYC
498;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;IMPLEMENTASI DATA MINING UNTUK MENENTUKAN SANTRI BERPRESTASI DI PP.MANAARULHUDA DENGAN METODE CLUSTERING ALGORITMA K-MEANS;2019;Penelitian;Garuda;http://jurnal.stmik-yadika.ac.id/index.php/spirit/article/view/115/109
499;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;IMPLEMENTASI METODE K-MEANS CLUSTERING DALAM MENGELOMPOKKAN KOMPETENSI MAHASISWA;2019;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&cstart=100&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:RGFaLdJalmkC
500;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;ISTEM INFORMASI PEMBERIAN BONUS UPAH DAN PENJADWALAN KARYAWAN MENGGUNAKAN METODE ALGORITMA GENETIKA;2019;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:ns9cj8rnVeAC
501;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Penentuan Peringkat Soft Skill Siswa Menggunakan Metode Fuzzy Tahani Studi Kasus Sdn 1 Pandansari Lor;2019;Penelitian;Google Scholar, Garuda;http://jurnal.stmik-yadika.ac.id/index.php/spirit/article/view/138/129
502;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Penerapan Algoritma levenshtein Distance dalam Aplikasi pengolahan Surat;2019;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&cstart=100&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:70eg2SAEIzsC
503;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Penilaian Kinerja Karyawan di Kantor RUPBASAN Kelas II Blitas Dengan Menggunakan Fuzzy Simple Additive Weighted;2019;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:J_g5lzvAfSwC
504;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Performance Comparison of Collaborative-Filtering Approach with Implicit and Explicit Data;2019;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85075714224&origin=inward
505;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;RANCANG BANGUN SISTEM PENDUKUNG KEPUTUSAN KENAIKAN JABATAN DI PT. TIMOR TELECOM DENGAN MENGGUNAKAN ALGORITMA PROFILE MATCHING;2019;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&cstart=100&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:35N4QoGY0k4C
506;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Segmentation model of customer lifetime value in small and medium enterprise (SMEs) using K-means clustering and LRFM model;2019;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85075718774&origin=inward
507;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Sistem Aplikasi Penentu Gaji Karyawan pada UD. Mebel DM Menggunakan Metode AHP Berbasis Website;2019;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:ldfaerwXgEUC
508;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;SISTEM PAKAR DIAGNOSA HAMA APEL DENGAN METODE CERTAINTY FACTOR BERBASIS WEB;2019;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&cstart=100&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:M3NEmzRMIkIC
509;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;SISTEM PENDUKUNG KEPUTUSAN DIAGNOSIS GANGGUAN KEHAMILAN MENGGUNAKAN METODE F-TOPSIS BERBASIS WEB;2019;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&cstart=100&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:JV2RwH3_ST0C
510;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;SISTEM PENDUKUNG KEPUTUSAN PENENTUAN DAERAH PENJUALAN PRODUK MAMYPOKO MENGGUNAKAN FUZZY C-MEANS DI MALANG;2019;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&cstart=100&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:rO6llkc54NcC
511;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;SISTEM PENDUKUNG KEPUTUSAN REKOMENDASI BUDIDAYA IKAN AIR TAWAR MENGGUNAKAN METODE TOPSIS DAN ANALISIS KEUANGAN PAYBACK PERIODE;2019;Penelitian;Google Scholar, Garuda;http://jurnal.stmik-yadika.ac.id/index.php/spirit/article/view/116/110
512;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;SISTEM PENDUKUNG KEPUTUSAN REKOMENDASI PAKET MENU MENGGUNAKAN ALGORITMA APRIORI DENGAN METODE MARKET BASKET ANALISIS PADA KINGS FOOD KENDARI;2019;Penelitian;Google Scholar, Garuda;http://jurnal.stmik-yadika.ac.id/index.php/spirit/article/view/119/113
513;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;SISTEM PENDUKUNG KEPUTUSAN SELEKSI KARYAWAN BARU PADA PT. MMS DENGAN METODE FUZZY TSUKAMOTO;2019;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&cstart=100&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:3s1wT3WcHBgC
514;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Analisa dan Perancangan Aplikasi Work Order pada Divisi Art and Design Di Museum Angkut;2018;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&cstart=100&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:RYcK_YlVTxYC
515;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Analisis Kualitas Website Menggunakan Metode Webqual Pada Malang Dorm Hostel;2018;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:hMod-77fHWUC
516;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Aplikasi Kamus Istilah Kebudayaan Indonesia Berbasis Desktop Menggunakan Metode Fisher-Yates;2018;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:dhFuZR0502QC
517;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Aplikasi kamus istilah neurology berbasis Mobile menggunakan metode Sequential Search;2018;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:7PzlFSSx8tAC
518;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Aplikasi Pencarian Pariwisata Dan Tempat Oleh-Oleh Terdekat Menggunakan Metode Haversine Berbasis Android;2018;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:HDshCWvjkbEC
519;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;APLIKASI PENENTUAN KARYAWAN TERBAIK DENGAN METODE WP (WEIGHTED PRODUCT) BERBASIS WEB;2018;Penelitian;Google Scholar, Garuda;http://ejurnal.stimata.ac.id/index.php/TI/article/view/305
520;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Clustering algorithm untuk pengelompokan pelanggan dalam bidang usaha server reload;2018;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:hFOr9nPyWt4C
521;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Identifikasi Wajah Berbasis Segmentasi Warna Kulit Wajah Menggunakan Naive Bayes Classifier;2018;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:isC4tDSrTZIC
522;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Implementasi Data Mining dengan Algoritma Apriori untuk Memprediksi Tingkat Kelulusan Mahasiswa;2018;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:9ZlFYXVOiuMC
523;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Implementasi Metode Trend Moment (Peramalan) Mahasiswa Baru Universitas Widyagama Malang;2018;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:lSLTfruPkqcC
524;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Mahasiswa Penerima Beasiswa Dengan Metode Simple Additive;2018;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:AXPGKjj_ei8C
525;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Membangun aplikasi multimedia interaktif dengan model tutorial sebagai sarana pembelajaran bahasa Kanton;2018;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:e5wmG9Sq2KIC
526;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Metode Simple Additive Weighting Untuk Menentukan Tampilan Perangkat Lunak Berdasarkan Prinsip Usability;2018;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:g5m5HwL7SMYC
527;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Pembuatan Game Kuis Siapa Pintar;2018;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:ZeXyd9-uunAC
528;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Penentuan Penerima Beasiswa Unggul Mulia dan Bidik Misi menggunakan Metode SAW;2018;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:pqnbT2bcN3wC
529;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Penerapan Clustering Algorithm Untuk Mendukung Promosi Server Pulsa Reload;2018;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:-f6ydRqryjwC
530;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Penerapan Data Mining untuk Mengetahui Minat Siswa pada Pelajaran Matematika menggunakan Metode K-Means Clustering;2018;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:2P1L_qKh6hAC
531;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Penerapan metode data mining market basket analysis terhadap data penjualan produk pada toko oase menggunakan algoritma apriori;2018;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:TQgYirikUcIC
532;Fitri Marisa, S.Kom., M.Pd., Ph.D.;13;Perancangan Aplikasi Penentuan Bonus Karyawan Dengan Metode TOPSIS;2018;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZZnVfRkAAAAJ&pagesize=100&citation_for_view=ZZnVfRkAAAAJ:blknAaTinKkC
